Date,Strontia Springs Outflow (cfs),"Adjusted turbidity, Upstream Strontia",Marston WTP Outflow (cfs),"Adjusted TP, MS Above Conf.",Roberts Tunnel Flowrate (cfs),"Adjusted TOC, SP Below Chatfield",South Platte Above Cheesman Flowrate (cfs),"Adjusted turbidity, SP Below Chatfield","Adjusted turbidity, NF Above Conf.","Adjusted TP, Downstream Strontia","Adjusted TOC, NF Above Conf.","Adjusted TP, NF Above Conf.","Adjusted turbidity, MS Above Conf.",FORMATTED_ENTRY
11/7/2018,4.867534450455582,1.7864536179141384,12.252346713997282,0.028990626200766364,52.08083333,2.373298486828217,3.815230497337899,0.6972291431371002,0.7206299346541089,1.007167660314426,0.4258803324085202,0.02094236075517924,0.40100751589948264,1.6094379124341003
11/7/2018,4.867534450455582,1.7864536179141384,12.252346713997282,0.028990626200766364,52.08083333,2.373298486828217,3.815230497337899,0.6972291431371002,0.7206299346541089,1.007167660314426,0.4258803324085202,0.02094236075517924,0.40100751589948264,1.3862943611198906
11/14/2018,4.890349128221754,1.5978019436507853,11.942361575500886,0.03227924871073313,68.81666667,2.1688949662538373,3.651222251041503,0.59193453922198,0.9705445504163493,1.0049841222479288,0.3644215667563474,0.014823194902712012,0.42055504561262635,3.8918202981106265
11/14/2018,4.890349128221754,1.5978019436507853,11.942361575500886,0.03227924871073313,68.81666667,2.1688949662538373,3.651222251041503,0.59193453922198,0.9705445504163493,1.0049841222479288,0.3644215667563474,0.014823194902712012,0.42055504561262635,1.791759469228055
11/14/2018,4.890349128221754,1.5978019436507853,11.942361575500886,0.03227924871073313,68.81666667,2.1688949662538373,3.651222251041503,0.59193453922198,0.9705445504163493,1.0049841222479288,0.3644215667563474,0.014823194902712012,0.42055504561262635,1.6094379124341003
12/17/2018,4.990432586778736,1.3273651092726746,11.325634640054393,0.014071947878045839,43.42791667,1.7494847262532187,2.8780405191688456,0.8395748083699783,1.1264779067380906,0.9990275805724116,-0.0181881549065386,-0.0019452223943767332,-0.19556283854225417,1.33500106673234
12/17/2018,4.990432586778736,1.3273651092726746,11.325634640054393,0.014071947878045839,43.42791667,1.7494847262532187,2.8780405191688456,0.8395748083699783,1.1264779067380906,0.9990275805724116,-0.0181881549065386,-0.0019452223943767332,-0.19556283854225417,1.4350845252893227
12/17/2018,4.990432586778736,1.3273651092726746,11.325634640054393,0.014071947878045839,43.42791667,1.7494847262532187,2.8780405191688456,0.8395748083699783,1.1264779067380906,0.9990275805724116,-0.0181881549065386,-0.0019452223943767332,-0.19556283854225417,1.2237754316221157
1/8/2019,4.584967478670572,1.2484215234550036,12.222520198387892,0.001761834985707091,34.965,1.9188652599721685,2.6947311253676425,1.3103651890756738,0.6248886388437745,1.0006257501292137,-0.31845021833060666,-4.780303172612605e-05,0.7393185492718604,0.6931471805599453
1/8/2019,4.584967478670572,1.2484215234550036,12.222520198387892,0.001761834985707091,34.965,1.9188652599721685,2.6947311253676425,1.3103651890756738,0.6248886388437745,1.0006257501292137,-0.31845021833060666,-4.780303172612605e-05,0.7393185492718604,1.0986122886681098
1/8/2019,4.584967478670572,1.2484215234550036,12.222520198387892,0.001761834985707091,34.965,1.9188652599721685,2.6947311253676425,1.3103651890756738,0.6248886388437745,1.0006257501292137,-0.31845021833060666,-4.780303172612605e-05,0.7393185492718604,1.0986122886681098
4/22/2019,5.231108616854587,1.7638569660184964,12.617844506887854,0.022875518706652505,2.0,2.167894304482819,5.017279836814924,1.3192168984778163,1.7586060341921013,1.0092868289564738,1.3836195470860382,0.02749346704757529,0.09975079231305611,1.0986122886681098
4/22/2019,5.231108616854587,1.7638569660184964,12.617844506887854,0.022875518706652505,2.0,2.167894304482819,5.017279836814924,1.3192168984778163,1.7586060341921013,1.0092868289564738,1.3836195470860382,0.02749346704757529,0.09975079231305611,0.6931471805599453
4/23/2019,5.225746673713202,1.8046460872092054,12.617844506887854,0.02276630914703285,2.0,2.1674761677025165,4.976733742420574,1.2940916779089204,1.7752816907003743,1.0092494784607302,1.4057612134294184,0.027157316991848916,0.11027169542585306,0.6931471805599453
4/23/2019,5.225746673713202,1.8046460872092054,12.617844506887854,0.02276630914703285,2.0,2.1674761677025165,4.976733742420574,1.2940916779089204,1.7752816907003743,1.0092494784607302,1.4057612134294184,0.027157316991848916,0.11027169542585306,0.6931471805599453
4/23/2019,5.225746673713202,1.8046460872092054,12.617844506887854,0.02276630914703285,2.0,2.1674761677025165,4.976733742420574,1.2940916779089204,1.7752816907003743,1.0092494784607302,1.4057612134294184,0.027157316991848916,0.11027169542585306,0.6931471805599453
4/30/2019,5.231108616854587,2.0064448306149094,11.61163209889118,0.02283731671988851,2.0,2.1495016587872477,5.111987788356544,1.1222453871446045,1.8749954647718639,1.0089951693653885,1.481161693630001,0.02529158642847272,0.17441667749727918,1.3862943611198906
4/30/2019,5.231108616854587,2.0064448306149094,11.61163209889118,0.02283731671988851,2.0,2.1495016587872477,5.111987788356544,1.1222453871446045,1.8749954647718639,1.0089951693653885,1.481161693630001,0.02529158642847272,0.17441667749727918,0.6931471805599453
5/7/2019,5.081404364984463,2.0875129521620033,5.739337940912697,0.02436920183942151,2.0,2.1045607925691376,4.90527477843843,0.9650185193668072,1.9497574536261693,1.008753369609081,1.4308732564066777,0.024281749987542848,0.22379740731358486,1.6094379124341003
5/14/2019,5.153291594497779,2.062138671745425,5.785326265648291,0.027355267505737902,2.0,2.0308641468667257,5.099866427824199,0.8359301377567937,2.0042496473655707,1.008524088189377,1.2330045189544314,0.024130404456020133,0.26034649594193354,0.6931471805599453
