Date,TOC,TP,Turbidity
4/30/2021,4.243976677,0.016090179,7.553925644
5/1/2021,4.263512935,0.016059341,7.706922909
5/2/2021,4.279120448,0.016034294,7.830875041
5/3/2021,4.290562164,0.016015648,7.922935976
5/4/2021,4.297601032,0.016004014,7.98025965
5/5/2021,4.3,0.016,8
5/6/2021,4.299275853,0.016,7.9925408
5/7/2021,4.297136404,0.016,7.9705664
5/8/2021,4.293631139,0.016,7.9346816
5/9/2021,4.288809547,0.016,7.8854912
5/10/2021,4.282721115,0.016,7.8236
5/11/2021,4.27541533,0.016,7.7496128
5/12/2021,4.26694168,0.016,7.6641344
5/13/2021,4.257349651,0.016,7.5677696
5/14/2021,4.246688732,0.016,7.4611232
5/15/2021,4.23500841,0.016,7.3448
5/16/2021,4.222358171,0.016,7.2194048
5/17/2021,4.208787504,0.016,7.0855424
5/18/2021,4.194345896,0.016,6.9438176
5/19/2021,4.179082834,0.016,6.7948352
5/20/2021,4.163047806,0.016,6.6392
5/21/2021,4.146290299,0.016,6.4775168
5/22/2021,4.1288598,0.016,6.3103904
5/23/2021,4.110805797,0.016,6.1384256
5/24/2021,4.092177778,0.016,5.9622272
5/25/2021,4.073025229,0.016,5.7824
5/26/2021,4.053397637,0.016,5.5995488
5/27/2021,4.033344491,0.016,5.4142784
5/28/2021,4.012915278,0.016,5.2271936
5/29/2021,3.992159485,0.016,5.0388992
5/30/2021,3.9711266,0.016,4.85
5/31/2021,3.949866109,0.016,4.6611008
6/1/2021,3.928427501,0.016,4.4728064
6/2/2021,3.906860262,0.016,4.2857216
6/3/2021,3.88521388,0.016,4.1004512
6/4/2021,3.863537843,0.016,3.9176
6/5/2021,3.841881637,0.016,3.7377728
6/6/2021,3.820294751,0.016,3.5615744
6/7/2021,3.798826671,0.016,3.3896096
6/8/2021,3.777526886,0.016,3.2224832
6/9/2021,3.756444881,0.016,3.0608
6/10/2021,3.735630146,0.016,2.9051648
6/11/2021,3.715132166,0.016,2.7561824
6/12/2021,3.69500043,0.016,2.6144576
6/13/2021,3.675284425,0.016,2.4805952
6/14/2021,3.656033638,0.016,2.3552
6/15/2021,3.637297557,0.016,2.2388768
6/16/2021,3.619125669,0.016,2.1322304
6/17/2021,3.601567461,0.016,2.0358656
6/18/2021,3.584672421,0.016,1.9503872
6/19/2021,3.568490037,0.016,1.8764
6/20/2021,3.553069795,0.016,1.8145088
6/21/2021,3.538461182,0.016,1.7653184
6/22/2021,3.524713688,0.016,1.7294336
6/23/2021,3.511876798,0.016,1.7074592
6/24/2021,3.5,0.016,1.7
6/25/2021,3.488489256,0.016010797,1.708907254
6/26/2021,3.476742518,0.016042296,1.734894399
6/27/2021,3.464797262,0.016093163,1.776859504
6/28/2021,3.45269096,0.016162061,1.833700643
6/29/2021,3.440461087,0.016247656,1.904315886
6/30/2021,3.428145118,0.01634861,1.987603306
7/1/2021,3.415780526,0.016463589,2.082460973
7/2/2021,3.403404785,0.016591257,2.187786961
7/3/2021,3.391055371,0.016730278,2.302479339
7/4/2021,3.378769756,0.016879317,2.42543618
7/5/2021,3.366585415,0.017037037,2.555555556
7/6/2021,3.354539823,0.017202104,2.691735537
7/7/2021,3.342670453,0.017373181,2.832874197
7/8/2021,3.33101478,0.017548933,2.977869605
7/9/2021,3.319610278,0.017728024,3.125619835
7/10/2021,3.30849442,0.017909119,3.275022957
7/11/2021,3.297704682,0.018090881,3.424977043
7/12/2021,3.287278537,0.018271976,3.574380165
7/13/2021,3.27725346,0.018451067,3.722130395
7/14/2021,3.267666924,0.018626819,3.867125803
7/15/2021,3.258556404,0.018797896,4.008264463
7/16/2021,3.249959374,0.018962963,4.144444444
7/17/2021,3.241913309,0.019120683,4.27456382
7/18/2021,3.234455681,0.019269722,4.397520661
7/19/2021,3.227623967,0.019408743,4.512213039
7/20/2021,3.221455638,0.019536411,4.617539027
7/21/2021,3.215988171,0.01965139,4.712396694
7/22/2021,3.211259039,0.019752344,4.795684114
7/23/2021,3.207305716,0.019837939,4.866299357
7/24/2021,3.204165677,0.019906837,4.923140496
7/25/2021,3.201876395,0.019957704,4.965105601
7/26/2021,3.200475344,0.019989203,4.991092746
7/27/2021,3.2,0.02,5
7/28/2021,3.202313683,0.019951916,4.983805808
7/29/2021,3.209010803,0.019813674,4.93720591
7/30/2021,3.219725468,0.01959429,4.863174327
7/31/2021,3.234091784,0.01930278,4.764685078
8/1/2021,3.251743859,0.018948159,4.644712182
8/2/2021,3.2723158,0.018539444,4.506229659
8/3/2021,3.295441713,0.01808565,4.352211529
8/4/2021,3.320755707,0.017595793,4.185631812
8/5/2021,3.347891888,0.017078888,4.009464526
8/6/2021,3.376484363,0.016543952,3.826683691
8/7/2021,3.406167239,0.016,3.640263327
8/8/2021,3.436574624,0.015456048,3.453177454
8/9/2021,3.467340624,0.014921112,3.268400091
8/10/2021,3.498099347,0.014404207,3.088905257
8/11/2021,3.528484899,0.01391435,2.917666973
8/12/2021,3.558131389,0.013460556,2.757659257
8/13/2021,3.586672923,0.013051841,2.611856129
8/14/2021,3.613743607,0.01269722,2.483231609
8/15/2021,3.63897755,0.01240571,2.374759717
8/16/2021,3.662008859,0.012186326,2.289414472
8/17/2021,3.68247164,0.012048084,2.230169893
8/18/2021,3.7,0.012,2.2
8/19/2021,3.716005121,0.012014376,2.185810697
8/20/2021,3.732126283,0.012056599,2.172499146
8/21/2021,3.748339743,0.01212531,2.16002625
8/22/2021,3.76462176,0.012219151,2.148352916
8/23/2021,3.780948591,0.012336763,2.137440049
8/24/2021,3.797296494,0.012476788,2.127248553
8/25/2021,3.813641725,0.012637868,2.117739335
8/26/2021,3.829960543,0.012818645,2.108873298
8/27/2021,3.846229206,0.013017759,2.100611349
8/28/2021,3.86242397,0.013233854,2.092914393
8/29/2021,3.878521093,0.013465569,2.085743334
8/30/2021,3.894496833,0.013711547,2.079059078
8/31/2021,3.910327448,0.01397043,2.07282253
9/1/2021,3.925989195,0.014240859,2.066994595
9/2/2021,3.941458331,0.014521476,2.061536179
9/3/2021,3.956711114,0.014810922,2.056408186
9/4/2021,3.971723802,0.01510784,2.051571522
9/5/2021,3.986472652,0.015410869,2.046987092
9/6/2021,4.000933922,0.015718654,2.042615801
9/7/2021,4.01508387,0.016029834,2.038418554
9/8/2021,4.028898752,0.016343052,2.034356257
9/9/2021,4.042354827,0.016656948,2.030389814
9/10/2021,4.055428351,0.016970166,2.026480131
9/11/2021,4.068095584,0.017281346,2.022588113
9/12/2021,4.080332781,0.017589131,2.018674665
9/13/2021,4.092116202,0.01789216,2.014700692
9/14/2021,4.103422102,0.018189078,2.0106271
9/15/2021,4.11422674,0.018478524,2.006414794
9/16/2021,4.124506374,0.018759141,2.002024679
9/17/2021,4.134237261,0.01902957,1.997417659
9/18/2021,4.143395658,0.019288453,1.992554641
9/19/2021,4.151957824,0.019534431,1.987396529
9/20/2021,4.159900015,0.019766146,1.981904229
9/21/2021,4.167198489,0.019982241,1.976038645
9/22/2021,4.173829504,0.020181355,1.969760683
9/23/2021,4.179769318,0.020362132,1.963031249
9/24/2021,4.184994187,0.020523212,1.955811247
9/25/2021,4.18948037,0.020663237,1.948061582
9/26/2021,4.193204123,0.020780849,1.939743159
9/27/2021,4.196141706,0.02087469,1.930816885
9/28/2021,4.198269374,0.020943401,1.921243663
9/29/2021,4.199563386,0.020985624,1.9109844
9/30/2021,4.2,0.021,1.9
10/1/2021,4.197526327,0.02098581,1.887570195
10/2/2021,4.190320607,0.020944399,1.873087099
10/3/2021,4.178705787,0.020877501,1.856680194
10/4/2021,4.163004816,0.020786854,1.83847896
10/5/2021,4.14354064,0.020674192,1.818612877
10/6/2021,4.120636208,0.020541253,1.797211426
10/7/2021,4.094614467,0.020389772,1.774404087
10/8/2021,4.065798366,0.020221485,1.750320341
10/9/2021,4.034510851,0.020038128,1.725089669
10/10/2021,4.00107487,0.019841437,1.698841551
10/11/2021,3.965813372,0.019633149,1.671705468
10/12/2021,3.929049303,0.019414999,1.6438109
10/13/2021,3.891105612,0.019188723,1.615287328
10/14/2021,3.852305246,0.018956058,1.586264232
10/15/2021,3.812971154,0.018718739,1.556871093
10/16/2021,3.773426282,0.018478502,1.527237391
10/17/2021,3.733993578,0.018237084,1.497492607
10/18/2021,3.694995991,0.01799622,1.467766221
10/19/2021,3.656756467,0.017757646,1.438187715
10/20/2021,3.619597955,0.017523099,1.408886568
10/21/2021,3.583843402,0.017294315,1.379992261
10/22/2021,3.549815756,0.017073029,1.351634274
10/23/2021,3.517837965,0.016860978,1.323942089
10/24/2021,3.488232977,0.016659897,1.297045186
10/25/2021,3.461323738,0.016471523,1.271073045
10/26/2021,3.437433197,0.016297591,1.246155146
10/27/2021,3.416884302,0.016139838,1.222420971
10/28/2021,3.4,0.016,1.2
10/29/2021,3.384983605,0.015867016,1.17753816
10/30/2021,3.369890812,0.015729556,1.153785928
10/31/2021,3.354823146,0.015588953,1.129029613
11/1/2021,3.339882127,0.015446542,1.103555522
11/2/2021,3.32516928,0.015303656,1.077649962
11/3/2021,3.310786126,0.015161627,1.05159924
11/4/2021,3.296834187,0.015021789,1.025689664
11/5/2021,3.283414988,0.014885476,1.000207541
11/6/2021,3.27063005,0.014754021,0.975439178
11/7/2021,3.258580895,0.014628758,0.951670884
11/8/2021,3.247369047,0.014511019,0.929188964
11/9/2021,3.237096028,0.014402138,0.908279728
11/10/2021,3.22786336,0.014303448,0.889229481
11/11/2021,3.219772566,0.014216284,0.872324531
11/12/2021,3.212925169,0.014141977,0.857851186
11/13/2021,3.207422692,0.014081862,0.846095753
11/14/2021,3.203366656,0.014037272,0.83734454
11/15/2021,3.200858584,0.01400954,0.831883853
11/16/2021,3.2,0.014,0.83
11/17/2021,3.200725,0.01402338,0.8566075
11/18/2021,3.2028,0.014091757,0.93276
11/19/2021,3.206075,0.014202483,1.0529525
11/20/2021,3.2104,0.014352913,1.21168
11/21/2021,3.215625,0.014540401,1.4034375
11/22/2021,3.2216,0.014762298,1.62272
11/23/2021,3.228175,0.01501596,1.8640225
11/24/2021,3.2352,0.01529874,2.12184
11/25/2021,3.242525,0.015607992,2.3906675
11/26/2021,3.25,0.015941068,2.665
11/27/2021,3.257475,0.016295323,2.9393325
11/28/2021,3.2648,0.01666811,3.20816
11/29/2021,3.271825,0.017056784,3.4659775
11/30/2021,3.2784,0.017458696,3.70728
12/1/2021,3.284375,0.017871202,3.9265625
12/2/2021,3.2896,0.018291654,4.11832
12/3/2021,3.293925,0.018717406,4.2770475
12/4/2021,3.2972,0.019145812,4.39724
12/5/2021,3.299275,0.019574226,4.4733925
12/6/2021,3.3,0.02,4.5
12/7/2021,3.299135184,0.020478098,4.485730542
12/8/2021,3.296631771,0.021058651,4.444424215
12/9/2021,3.292626309,0.021731763,4.378334092
12/10/2021,3.287255348,0.022487537,4.289713245
12/11/2021,3.280655439,0.02331608,4.180814747
12/12/2021,3.272963132,0.024207495,4.05389167
12/13/2021,3.264314975,0.025151888,3.911197087
12/14/2021,3.254847519,0.026139361,3.754984069
12/15/2021,3.244697315,0.027160021,3.58750569
12/16/2021,3.23400091,0.028203971,3.41101502
12/17/2021,3.222894857,0.029261317,3.227765134
12/18/2021,3.211515703,0.030322162,3.040009103
12/19/2021,3.2,0.031376611,2.85
12/20/2021,3.188484297,0.03241477,2.659990897
12/21/2021,3.177105143,0.033426741,2.472234866
12/22/2021,3.16599909,0.03440263,2.28898498
12/23/2021,3.155302685,0.035332542,2.11249431
12/24/2021,3.145152481,0.03620658,1.945015931
12/25/2021,3.135685025,0.03701485,1.788802913
12/26/2021,3.127036868,0.037747456,1.64610833
12/27/2021,3.119344561,0.038394502,1.519185253
12/28/2021,3.112744652,0.038946093,1.410286755
12/29/2021,3.107373691,0.039392334,1.321665908
12/30/2021,3.103368229,0.039723329,1.255575785
12/31/2021,3.100864816,0.039929183,1.214269458
1/1/2022,3.1,0.04,1.2
1/2/2022,3.112523917,0.039983847,1.200344716
1/3/2022,3.148994663,0.039936432,1.20136065
1/4/2022,3.207760733,0.039859322,1.203020483
1/5/2022,3.287170622,0.03975408,1.205296894
1/6/2022,3.385572824,0.039622273,1.208162564
1/7/2022,3.501315834,0.039465467,1.211590173
1/8/2022,3.632748145,0.039285228,1.215552401
1/9/2022,3.778218254,0.03908312,1.220021929
1/10/2022,3.936074653,0.03886071,1.224971436
1/11/2022,4.104665839,0.038619563,1.230373602
1/12/2022,4.282340304,0.038361245,1.236201108
1/13/2022,4.467446544,0.038087321,1.242426634
1/14/2022,4.658333054,0.037799357,1.24902286
1/15/2022,4.853348327,0.037498919,1.255962466
1/16/2022,5.050840858,0.037187572,1.263218133
1/17/2022,5.249159142,0.036866882,1.27076254
1/18/2022,5.446651673,0.036538415,1.278568367
1/19/2022,5.641666946,0.036203736,1.286608295
1/20/2022,5.832553456,0.035864411,1.294855005
1/21/2022,6.017659696,0.035522006,1.303281175
1/22/2022,6.195334161,0.035178085,1.311859486
1/23/2022,6.363925347,0.034834215,1.320562619
1/24/2022,6.521781746,0.034491962,1.329363253
1/25/2022,6.667251855,0.03415289,1.338234069
1/26/2022,6.798684166,0.033818567,1.347147747
1/27/2022,6.914427176,0.033490556,1.356076967
1/28/2022,7.012829378,0.033170425,1.364994409
1/29/2022,7.092239267,0.032859738,1.373872753
1/30/2022,7.151005337,0.032560061,1.382684679
1/31/2022,7.187476083,0.03227296,1.391402868
2/1/2022,7.2,0.032,1.4
2/2/2022,7.195332866,0.031733146,1.408993191
2/3/2022,7.181578729,0.031463422,1.41888867
2/4/2022,7.159108488,0.031190986,1.429642783
2/5/2022,7.12829304,0.030915994,1.441211879
2/6/2022,7.089503283,0.030638604,1.453552303
2/7/2022,7.043110116,0.030358972,1.466620404
2/8/2022,6.989484437,0.030077255,1.480372528
2/9/2022,6.928997143,0.02979361,1.494765023
2/10/2022,6.862019133,0.029508194,1.509754237
2/11/2022,6.788921305,0.029221164,1.525296515
2/12/2022,6.710074557,0.028932677,1.541348206
2/13/2022,6.625849786,0.02864289,1.557865656
2/14/2022,6.536617892,0.02835196,1.574805213
2/15/2022,6.442749772,0.028060043,1.592123225
2/16/2022,6.344616324,0.027767297,1.609776037
2/17/2022,6.242588446,0.027473879,1.627719998
2/18/2022,6.137037037,0.027179945,1.645911455
2/19/2022,6.028332994,0.026885653,1.664306754
2/20/2022,5.916847216,0.026591159,1.682862244
2/21/2022,5.8029506,0.02629662,1.701534271
2/22/2022,5.687014044,0.026002194,1.720279183
2/23/2022,5.569408448,0.025708037,1.739053326
2/24/2022,5.450504708,0.025414306,1.757813048
2/25/2022,5.330673723,0.025121158,1.776514696
2/26/2022,5.210286391,0.02482875,1.795114618
2/27/2022,5.089713609,0.024537239,1.81356916
2/28/2022,4.969326277,0.024246782,1.831834671
3/1/2022,4.849495292,0.023957535,1.849867496
3/2/2022,4.730591552,0.023669657,1.867623983
3/3/2022,4.612985956,0.023383303,1.88506048
3/4/2022,4.4970494,0.023098631,1.902133333
3/5/2022,4.383152784,0.022815797,1.91879889
3/6/2022,4.271667006,0.022534958,1.935013499
3/7/2022,4.162962963,0.022256273,1.950733505
3/8/2022,4.057411554,0.021979896,1.965915257
3/9/2022,3.955383676,0.021705986,1.980515102
3/10/2022,3.857250228,0.021434699,1.994489387
3/11/2022,3.763382108,0.021166192,2.007794458
3/12/2022,3.674150214,0.020900622,2.020386664
3/13/2022,3.589925443,0.020638146,2.032222352
3/14/2022,3.511078695,0.020378921,2.043257868
3/15/2022,3.437980867,0.020123104,2.053449561
3/16/2022,3.371002857,0.019870852,2.062753776
3/17/2022,3.310515563,0.019622322,2.071126862
3/18/2022,3.256889884,0.01937767,2.078525166
3/19/2022,3.210496717,0.019137054,2.084905034
3/20/2022,3.17170696,0.01890063,2.090222814
3/21/2022,3.140891512,0.018668556,2.094434854
3/22/2022,3.118421271,0.018440988,2.0974975
3/23/2022,3.104667134,0.018218084,2.0993671
3/24/2022,3.1,0.018,2.1
3/25/2022,3.100126993,0.017781053,2.099529715
3/26/2022,3.100503577,0.017556,2.098143211
3/27/2022,3.101123157,0.017325657,2.095877012
3/28/2022,3.101979141,0.017090837,2.092767645
3/29/2022,3.103064934,0.016852358,2.088851636
3/30/2022,3.104373944,0.016611035,2.084165508
3/31/2022,3.105899576,0.016367682,2.078745789
4/1/2022,3.107635237,0.016123117,2.072629004
4/2/2022,3.109574334,0.015878153,2.065851678
4/3/2022,3.111710272,0.015633607,2.058450336
4/4/2022,3.114036459,0.015390295,2.050461505
4/5/2022,3.116546301,0.015149031,2.04192171
4/6/2022,3.119233203,0.014910631,2.032867476
4/7/2022,3.122090574,0.014675911,2.023335329
4/8/2022,3.125111818,0.014445686,2.013361794
4/9/2022,3.128290343,0.014220772,2.002983398
4/10/2022,3.131619555,0.014001984,1.992236664
4/11/2022,3.135092859,0.013790138,1.98115812
4/12/2022,3.138703664,0.013586049,1.969784291
4/13/2022,3.142445375,0.013390533,1.958151701
4/14/2022,3.146311398,0.013204405,1.946296877
4/15/2022,3.150295141,0.013028481,1.934256344
4/16/2022,3.154390008,0.012863576,1.922066628
4/17/2022,3.158589408,0.012710506,1.909764254
4/18/2022,3.162886746,0.012570086,1.897385748
4/19/2022,3.167275429,0.012443132,1.884967635
4/20/2022,3.171748863,0.012330459,1.87254644
4/21/2022,3.176300454,0.012232884,1.860158691
4/22/2022,3.18092361,0.01215122,1.847840911
4/23/2022,3.185611735,0.012086285,1.835629626
4/24/2022,3.190358238,0.012038892,1.823561362
4/25/2022,3.195156524,0.012009859,1.811672645
4/26/2022,3.2,0.012,1.8
4/27/2022,3.205477357,0.012003042,1.787398928
4/28/2022,3.212106592,0.012012055,1.772885057
4/29/2022,3.219775071,0.012026867,1.756735099
4/30/2022,3.228370158,0.012047307,1.739225769
5/1/2022,3.237779218,0.012073204,1.720633779
5/2/2022,3.247889616,0.012104386,1.701235844
5/3/2022,3.258588717,0.012140682,1.681308676
5/4/2022,3.269763886,0.012181921,1.66112899
5/5/2022,3.281302487,0.012227932,1.640973498
5/6/2022,3.293091885,0.012278543,1.621118915
5/7/2022,3.305019446,0.012333584,1.601841953
5/8/2022,3.316972534,0.012392882,1.583419327
5/9/2022,3.328838514,0.012456267,1.566127749
5/10/2022,3.340504751,0.012523567,1.550243933
5/11/2022,3.35185861,0.012594611,1.536044593
5/12/2022,3.362787455,0.012669228,1.523806442
5/13/2022,3.373178652,0.012747247,1.513806194
5/14/2022,3.382919565,0.012828496,1.506320562
5/15/2022,3.391897559,0.012912804,1.501626259
5/16/2022,3.4,0.013,1.5
5/17/2022,3.407451412,0.013134008,1.5
5/18/2022,3.414575313,0.013350486,1.5
5/19/2022,3.421407558,0.013636861,1.5
5/20/2022,3.427984002,0.013980561,1.5
5/21/2022,3.4343405,0.014369014,1.5
5/22/2022,3.440512906,0.014789647,1.5
5/23/2022,3.446537076,0.015229888,1.5
5/24/2022,3.452448864,0.015677165,1.5
5/25/2022,3.458284125,0.016118906,1.5
5/26/2022,3.464078714,0.016542538,1.5
5/27/2022,3.469868485,0.016935489,1.5
5/28/2022,3.475689294,0.017285187,1.5
5/29/2022,3.481576995,0.017579059,1.5
5/30/2022,3.487567443,0.017804534,1.5
5/31/2022,3.493696493,0.017949038,1.5
6/1/2022,3.5,0.018,1.5
6/2/2022,3.506489157,0.017983105,1.4901102
6/3/2022,3.512990346,0.017966227,1.480285605
6/4/2022,3.519503588,0.017949364,1.470525786
6/5/2022,3.526028906,0.017932517,1.460830315
6/6/2022,3.532566323,0.017915685,1.451198768
6/7/2022,3.539115859,0.01789887,1.441630724
6/8/2022,3.545677539,0.01788207,1.432125765
6/9/2022,3.552251385,0.017865286,1.422683473
6/10/2022,3.558837419,0.017848518,1.413303436
6/11/2022,3.565435664,0.017831766,1.403985243
6/12/2022,3.572046142,0.017815029,1.394728488
6/13/2022,3.578668876,0.017798308,1.385532764
6/14/2022,3.585303889,0.017781603,1.376397669
6/15/2022,3.591951204,0.017764913,1.367322804
6/16/2022,3.598610843,0.017748239,1.358307771
6/17/2022,3.60528283,0.017731581,1.349352176
6/18/2022,3.611967186,0.017714938,1.340455627
6/19/2022,3.618663936,0.017698311,1.331617735
6/20/2022,3.625373101,0.0176817,1.322838112
6/21/2022,3.632094706,0.017665104,1.314116376
6/22/2022,3.638828773,0.017648524,1.305452144
6/23/2022,3.645575326,0.017631959,1.296845036
6/24/2022,3.652334386,0.01761541,1.288294678
6/25/2022,3.659105979,0.017598876,1.279800693
6/26/2022,3.665890126,0.017582358,1.271362711
6/27/2022,3.672686851,0.017565856,1.262980362
6/28/2022,3.679496178,0.017549369,1.25465328
6/29/2022,3.686318129,0.017532897,1.2463811
6/30/2022,3.693152729,0.017516441,1.238163459
