Date,"Adjusted TOC, Upstream Strontia","Adjusted TP, Upstream Strontia","Adjusted turbidity, Upstream Strontia"
11/27/2021,2.57475,0.015420446,3.4093
11/28/2021,2.648,0.015996174,3.6144
11/29/2021,2.71825,0.01655312,3.8111
11/30/2021,2.784,0.017080261,3.9952
12/1/2021,2.84375,0.017566576,4.1625
12/2/2021,2.896,0.018001043,4.3088
12/3/2021,2.93925,0.018372641,4.4299
12/4/2021,2.972,0.018670348,4.5216
12/5/2021,2.99275,0.018883141,4.5797
12/6/2021,3,0.019,4.6
12/7/2021,2.999022222,0.019062585,4.589725881
12/8/2021,2.996177778,0.019120121,4.559830221
12/9/2021,2.9916,0.019172934,4.511703069
12/10/2021,2.985422222,0.019221348,4.446734472
12/11/2021,2.977777778,0.019265688,4.366314477
12/12/2021,2.9688,0.019306279,4.271833133
12/13/2021,2.958622222,0.019343445,4.164680487
12/14/2021,2.947377778,0.01937751,4.046246587
12/15/2021,2.9352,0.019408801,3.917921481
12/16/2021,2.922222222,0.019437642,3.781095216
12/17/2021,2.908577778,0.019464357,3.637157839
12/18/2021,2.8944,0.019489271,3.487499399
12/19/2021,2.879822222,0.019512709,3.333509944
12/20/2021,2.864977778,0.019534995,3.17657952
12/21/2021,2.85,0.019556455,3.018098176
12/22/2021,2.835022222,0.019577414,2.85945596
12/23/2021,2.820177778,0.019598195,2.702042918
12/24/2021,2.8056,0.019619124,2.547249099
12/25/2021,2.791422222,0.019640525,2.396464551
12/26/2021,2.777777778,0.019662723,2.25107932
12/27/2021,2.7648,0.019686044,2.112483455
12/28/2021,2.752622222,0.019710811,1.982067004
12/29/2021,2.741377778,0.019737349,1.861220014
12/30/2021,2.7312,0.019765984,1.751332533
12/31/2021,2.722222222,0.01979704,1.653794608
1/1/2022,2.714577778,0.019830842,1.569996287
1/2/2022,2.7084,0.019867714,1.501327618
1/3/2022,2.703822222,0.019907981,1.449178649
1/4/2022,2.700977778,0.019951968,1.414939427
1/5/2022,2.7,0.02,1.4
1/6/2022,2.7,0.020055843,1.395235949
1/7/2022,2.7,0.020122653,1.390595777
1/8/2022,2.7,0.020199839,1.386078916
1/9/2022,2.7,0.020286807,1.381684799
1/10/2022,2.7,0.020382966,1.377412857
1/11/2022,2.7,0.020487725,1.373262523
1/12/2022,2.7,0.020600491,1.369233229
1/13/2022,2.7,0.020720673,1.365324407
1/14/2022,2.7,0.020847678,1.361535488
1/15/2022,2.7,0.020980916,1.357865905
1/16/2022,2.7,0.021119793,1.35431509
1/17/2022,2.7,0.021263718,1.350882476
1/18/2022,2.7,0.0214121,1.347567493
1/19/2022,2.7,0.021564346,1.344369574
1/20/2022,2.7,0.021719864,1.341288152
1/21/2022,2.7,0.021878063,1.338322658
1/22/2022,2.7,0.022038351,1.335472525
1/23/2022,2.7,0.022200135,1.332737183
1/24/2022,2.7,0.022362825,1.330116067
1/25/2022,2.7,0.022525828,1.327608607
1/26/2022,2.7,0.022688552,1.325214235
1/27/2022,2.7,0.022850405,1.322932385
1/28/2022,2.7,0.023010796,1.320762487
1/29/2022,2.7,0.023169132,1.318703974
1/30/2022,2.7,0.023324822,1.316756278
1/31/2022,2.7,0.023477274,1.314918831
2/1/2022,2.7,0.023625896,1.313191065
2/2/2022,2.7,0.023770096,1.311572412
2/3/2022,2.7,0.023909283,1.310062304
2/4/2022,2.7,0.024042864,1.308660174
2/5/2022,2.7,0.024170247,1.307365452
2/6/2022,2.7,0.024290841,1.306177573
2/7/2022,2.7,0.024404053,1.305095966
2/8/2022,2.7,0.024509293,1.304120066
2/9/2022,2.7,0.024605968,1.303249303
2/10/2022,2.7,0.024693485,1.302483109
2/11/2022,2.7,0.024771254,1.301820918
2/12/2022,2.7,0.024838683,1.30126216
2/13/2022,2.7,0.024895179,1.300806268
2/14/2022,2.7,0.02494015,1.300452674
2/15/2022,2.7,0.024973005,1.30020081
2/16/2022,2.7,0.024993153,1.300050108
2/17/2022,2.7,0.025,1.3
2/18/2022,2.700480466,0.02496877,1.30111684
2/19/2022,2.701884548,0.024877504,1.304412798
2/20/2022,2.704156268,0.024729843,1.309806031
2/21/2022,2.70723965,0.024529423,1.317214694
2/22/2022,2.711078717,0.024279883,1.326556946
2/23/2022,2.715617493,0.023984863,1.337750942
2/24/2022,2.7208,0.023648,1.35071484
2/25/2022,2.726570262,0.023272933,1.365366796
2/26/2022,2.732872303,0.0228633,1.381624966
2/27/2022,2.739650146,0.022422741,1.399407507
2/28/2022,2.746847813,0.021954892,1.418632577
3/1/2022,2.754409329,0.021463394,1.439218331
3/2/2022,2.762278717,0.020951883,1.461082926
3/3/2022,2.7704,0.020424,1.48414452
3/4/2022,2.778717201,0.019883382,1.508321268
3/5/2022,2.787174344,0.019333668,1.533531328
3/6/2022,2.795715452,0.018778496,1.559692855
3/7/2022,2.804284548,0.018221504,1.586724008
3/8/2022,2.812825656,0.017666332,1.614542941
3/9/2022,2.821282799,0.017116618,1.643067813
3/10/2022,2.8296,0.016576,1.67221678
3/11/2022,2.837721283,0.016048117,1.701907998
3/12/2022,2.845590671,0.015536606,1.732059624
3/13/2022,2.853152187,0.015045108,1.762589815
3/14/2022,2.860349854,0.014577259,1.793416727
3/15/2022,2.867127697,0.0141367,1.824458518
3/16/2022,2.873429738,0.013727067,1.855633343
3/17/2022,2.8792,0.013352,1.88685936
3/18/2022,2.884382507,0.013015137,1.918054725
3/19/2022,2.888921283,0.012720117,1.949137595
3/20/2022,2.89276035,0.012470577,1.980026126
3/21/2022,2.895843732,0.012270157,2.010638476
3/22/2022,2.898115452,0.012122496,2.0408928
3/23/2022,2.899519534,0.01203123,2.070707256
3/24/2022,2.9,0.012,2.1
3/25/2022,2.899460166,0.012001568,2.128735866
3/26/2022,2.897885188,0.012006189,2.157007197
3/27/2022,2.895341848,0.012013743,2.184923412
3/28/2022,2.891896931,0.012024108,2.212593929
3/29/2022,2.887617219,0.012037161,2.240128168
3/30/2022,2.882569497,0.012052782,2.267635549
3/31/2022,2.876820547,0.012070847,2.29522549
4/1/2022,2.870437154,0.012091237,2.323007411
4/2/2022,2.863486101,0.012113828,2.351090731
4/3/2022,2.856034171,0.012138499,2.379584868
4/4/2022,2.848148148,0.012165128,2.408599243
4/5/2022,2.839894816,0.012193594,2.438243275
4/6/2022,2.831340958,0.012223775,2.468626382
4/7/2022,2.822553357,0.012255549,2.499857985
4/8/2022,2.813598798,0.012288794,2.532047501
4/9/2022,2.804544063,0.012323389,2.565304351
4/10/2022,2.795455937,0.012359211,2.599737953
4/11/2022,2.786401202,0.01239614,2.635457727
4/12/2022,2.777446643,0.012434052,2.672573091
4/13/2022,2.768659042,0.012472828,2.711193466
4/14/2022,2.760105184,0.012512344,2.751428271
4/15/2022,2.751851852,0.012552479,2.793386923
4/16/2022,2.743965829,0.012593111,2.837178844
4/17/2022,2.736513899,0.012634119,2.882913451
4/18/2022,2.729562846,0.012675381,2.930700165
4/19/2022,2.723179453,0.012716775,2.980648404
4/20/2022,2.717430503,0.012758179,3.032867588
4/21/2022,2.712382781,0.012799471,3.087467135
4/22/2022,2.708103069,0.01284053,3.144556465
4/23/2022,2.704658152,0.012881235,3.204244998
4/24/2022,2.702114812,0.012921462,3.266642151
4/25/2022,2.700539834,0.012961091,3.331857346
4/26/2022,2.7,0.013,3.4
4/27/2022,2.70145,0.013037945,3.491852679
4/28/2022,2.7056,0.013075003,3.624821429
4/29/2022,2.71215,0.013111534,3.793950893
4/30/2022,2.7208,0.013147897,3.994285714
5/1/2022,2.73125,0.013184451,4.220870536
5/2/2022,2.7432,0.013221556,4.46875
5/3/2022,2.75635,0.01325957,4.73296875
5/4/2022,2.7704,0.013298853,5.008571429
5/5/2022,2.78505,0.013339764,5.290602679
5/6/2022,2.8,0.013382663,5.574107143
5/7/2022,2.81495,0.013427908,5.854129464
5/8/2022,2.8296,0.01347586,6.125714286
5/9/2022,2.84365,0.013526876,6.38390625
5/10/2022,2.8568,0.013581318,6.62375
5/11/2022,2.86875,0.013639543,6.840290179
5/12/2022,2.8792,0.013701911,7.028571429
5/13/2022,2.88785,0.013768782,7.183638393
5/14/2022,2.8944,0.013840514,7.300535714
5/15/2022,2.89855,0.013917467,7.374308036
5/16/2022,2.9,0.014,7.4
5/17/2022,2.896069336,0.014120018,7.366308594
5/18/2022,2.884960938,0.01430271,7.27109375
5/19/2022,2.867700195,0.014538358,7.123144531
5/20/2022,2.8453125,0.014817247,6.93125
5/21/2022,2.818823242,0.01512966,6.704199219
5/22/2022,2.789257813,0.015465882,6.45078125
5/23/2022,2.757641602,0.015816196,6.179785156
5/24/2022,2.725,0.016170886,5.9
5/25/2022,2.692358398,0.016520236,5.620214844
5/26/2022,2.660742188,0.016854529,5.34921875
5/27/2022,2.631176758,0.01716405,5.095800781
5/28/2022,2.6046875,0.017439082,4.86875
5/29/2022,2.582299805,0.01766991,4.676855469
5/30/2022,2.565039063,0.017846816,4.52890625
5/31/2022,2.553930664,0.017960085,4.433691406
6/1/2022,2.55,0.018,4.4
6/2/2022,2.566655401,0.0175554,4.444485423
6/3/2022,2.583419587,0.017121781,4.489420608
6/4/2022,2.600293269,0.016698872,4.534810102
6/5/2022,2.617277162,0.01628641,4.580658498
6/6/2022,2.634371985,0.015884135,4.626970437
6/7/2022,2.651578464,0.015491797,4.673750605
6/8/2022,2.668897328,0.015109149,4.721003735
6/9/2022,2.68632931,0.014735953,4.768734609
6/10/2022,2.70387515,0.014371974,4.816948058
6/11/2022,2.721535591,0.014016986,4.86564896
6/12/2022,2.739311382,0.013670766,4.914842245
6/13/2022,2.757203276,0.013333098,4.964532889
6/14/2022,2.775212031,0.01300377,5.014725922
6/15/2022,2.793338411,0.012682577,5.065426423
6/16/2022,2.811583184,0.012369317,5.116639522
6/17/2022,2.829947123,0.012063794,5.168370402
6/18/2022,2.848431007,0.011765818,5.220624298
6/19/2022,2.867035619,0.011475202,5.273406498
6/20/2022,2.885761747,0.011191765,5.326722343
6/21/2022,2.904610186,0.010915328,5.380577229
6/22/2022,2.923581734,0.010645719,5.434976605
6/23/2022,2.942677195,0.01038277,5.489925976
6/24/2022,2.961897379,0.010126315,5.545430902
6/25/2022,2.9812431,0.009876195,5.601497002
6/26/2022,3.000715178,0.009632252,5.658129948
6/27/2022,3.020314438,0.009394336,5.715335472
6/28/2022,3.040041712,0.009162295,5.773119362
6/29/2022,3.059897835,0.008935986,5.831487465
6/30/2022,3.079883648,0.008715267,5.890445689
