Date,Water Temp
6/1/2012,15.35833704
6/2/2012,15.23684376540727
6/3/2012,15.117756822740473
6/4/2012,15.001076211999614
6/5/2012,14.886801933184685
6/6/2012,14.774933986295697
6/7/2012,14.66547237133264
6/8/2012,14.558417088295524
6/9/2012,14.453768137184339
6/10/2012,14.351525517999088
6/11/2012,14.251689230739784
6/12/2012,14.154259275406403
6/13/2012,14.05923565199896
6/14/2012,13.966618360517456
6/15/2012,13.876407400961888
6/16/2012,13.788602773332254
6/17/2012,13.703204477628551
6/18/2012,13.620212513850788
6/19/2012,13.539626881998963
6/20/2012,13.46144758207307
6/21/2012,13.385674614073112
6/22/2012,13.312307977999094
6/23/2012,13.241347673851006
6/24/2012,13.172793701628857
6/25/2012,13.106646061332642
6/26/2012,13.042904752962363
6/27/2012,12.98156977651802
6/28/2012,12.922641131999612
6/29/2012,12.86611881940714
6/30/2012,12.812002838740604
7/1/2012,12.76029319
7/2/2012,12.710989873185337
7/3/2012,12.664092888296604
7/4/2012,12.619602235333812
7/5/2012,12.577517914296955
7/6/2012,12.53783992518603
7/7/2012,12.500568268001043
7/8/2012,12.465702942741991
7/9/2012,12.433243949408874
7/10/2012,12.403191288001691
7/11/2012,12.375544958520447
7/12/2012,12.350304960965136
7/13/2012,12.327471295335762
7/14/2012,12.307043961632324
7/15/2012,12.289022959854822
7/16/2012,12.273408290003253
7/17/2012,12.259798445340568
7/18/2012,12.245784385444471
7/19/2012,12.230964603577902
7/20/2012,12.215339099740868
7/21/2012,12.198907873933367
7/22/2012,12.181670926155396
7/23/2012,12.16362825640696
7/24/2012,12.144779864688058
7/25/2012,12.125125750998684
7/26/2012,12.104665915338845
7/27/2012,12.083400357708541
7/28/2012,12.061329078107768
7/29/2012,12.03845207653653
7/30/2012,12.014769352994819
7/31/2012,11.990280907482642
8/1/2012,11.96498674
8/2/2012,11.938886850546886
8/3/2012,11.91198123912331
8/4/2012,11.884269905729266
8/5/2012,11.855752850364752
8/6/2012,11.82643007302977
8/7/2012,11.796301573724323
8/8/2012,11.765367352448411
8/9/2012,11.733627409202027
8/10/2012,11.701081743985178
8/11/2012,11.667730356797861
8/12/2012,11.633573247640076
8/13/2012,11.598610416511825
8/14/2012,11.562841863413105
8/15/2012,11.526267588343918
8/16/2012,11.488887591304266
8/17/2012,11.450411484385
8/18/2012,11.40909694013127
8/19/2012,11.364653570633928
8/20/2012,11.317081375892979
8/21/2012,11.266380355908415
8/22/2012,11.212550510680245
8/23/2012,11.155591840208466
8/24/2012,11.095504344493076
8/25/2012,11.032288023534074
8/26/2012,10.965942877331466
8/27/2012,10.896468905885245
8/28/2012,10.823866109195416
8/29/2012,10.748134487261975
8/30/2012,10.669274040084929
8/31/2012,10.587284767664269
9/1/2012,10.50216667
9/2/2012,10.413919747092121
9/3/2012,10.322543998940635
9/4/2012,10.228039425545534
9/5/2012,10.130406026906826
9/6/2012,10.02964380302451
9/7/2012,9.925752753898582
9/8/2012,9.818732879529044
9/9/2012,9.708584179915896
9/10/2012,9.59530665505914
9/11/2012,9.478900304958772
9/12/2012,9.359365129614797
9/13/2012,9.236701129027209
9/14/2012,9.11090830319601
9/15/2012,8.981986652121206
9/16/2012,8.849936175802789
9/17/2012,8.716792635601683
9/18/2012,8.5845917928788
9/19/2012,8.45333364763415
9/20/2012,8.323018199867722
9/21/2012,8.193645449579522
9/22/2012,8.065215396769547
9/23/2012,7.9377280414378015
9/24/2012,7.811183383584282
9/25/2012,7.68558142320899
9/26/2012,7.560922160311924
9/27/2012,7.4372055948930855
9/28/2012,7.314431726952474
9/29/2012,7.19260055649009
9/30/2012,7.071712083505932
10/1/2012,6.951766308
10/2/2012,6.832763229972296
10/3/2012,6.714702849422819
10/4/2012,6.5975851663515686
10/5/2012,6.481410180758544
10/6/2012,6.366177892643748
10/7/2012,6.251888302007178
10/8/2012,6.138541408848836
10/9/2012,6.026137213168719
10/10/2012,5.91467571496683
10/11/2012,5.804156914243168
10/12/2012,5.694580810997734
10/13/2012,5.585947405230526
10/14/2012,5.4782566969415445
10/15/2012,5.37150868613079
10/16/2012,5.265703372798262
10/17/2012,5.1611977083898335
10/18/2012,5.060133401580739
10/19/2012,4.9628674038168485
10/20/2012,4.869399715098165
10/21/2012,4.779730335424687
10/22/2012,4.693859264796415
10/23/2012,4.611786503213347
10/24/2012,4.533512050675487
10/25/2012,4.459035907182831
10/26/2012,4.388358072735381
10/27/2012,4.321478547333136
10/28/2012,4.258397330976098
10/29/2012,4.199114423664265
10/30/2012,4.143629825397638
10/31/2012,4.091943536176217
11/1/2012,4.044055556
11/2/2012,3.9999658848689896
11/3/2012,3.9596745227831853
11/4/2012,3.9231814697425857
11/5/2012,3.890486725747192
11/6/2012,3.8615902907970043
11/7/2012,3.8364921648920225
11/8/2012,3.815192348032246
11/9/2012,3.797690840217675
11/10/2012,3.7839876414483093
11/11/2012,3.77408275172415
11/12/2012,3.7679761710451958
11/13/2012,3.765667899411448
11/14/2012,3.7671579368229047
11/15/2012,3.772446283279568
11/16/2012,3.7815329387814365
11/17/2012,3.7909070163519143
11/18/2012,3.797057629014406
11/19/2012,3.7999847767689108
11/20/2012,3.799688459615429
11/21/2012,3.79616867755396
11/22/2012,3.789425430584504
11/23/2012,3.7794587187070614
11/24/2012,3.766268541921632
11/25/2012,3.7498549002282164
11/26/2012,3.7302177936268146
11/27/2012,3.7073572221174245
11/28/2012,3.6812731857000482
11/29/2012,3.6519656843746864
11/30/2012,3.6194347181413367
12/1/2012,3.583680287
12/2/2012,3.544702390950677
