Date,"Adjusted TOC, Downstream Strontia","Adjusted TP, Downstream Strontia","Adjusted turbidity, Downstream Strontia"
1/1/20,2.8774779786828186,0.0,1.492191253644315
1/2/20,2.884172251868668,0.0,1.4944606413994168
1/3/20,2.889750269643976,0.0,1.4963801749271137
1/4/20,2.8941670426767523,0.0,1.4979218658892128
1/5/20,2.8973775816350082,0.0,1.4990577259475217
1/6/20,2.8993368971867537,0.0,1.4997597667638485
1/7/20,2.9,0.0,1.5
1/8/20,2.9,4.081244776187774e-06,1.4998767520335916
1/9/20,2.9,1.6331952979954942e-05,1.4995138080221675
1/10/20,2.9,3.676258542410726e-05,1.4989213677974313
1/11/20,2.9,6.538360292145051e-05,1.4981096311910853
1/12/20,2.9,0.00010220546628479046,1.4970887980348324
1/13/20,2.9,0.00014723863632693283,1.4958690681603752
1/14/20,2.9,0.00020049357386068347,1.4944606413994168
1/15/20,2.9,0.00026198073969884805,1.49287371758366
